entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,anomaly_type,event_id
s_00065,service_account,2026-01-02 00:21:00,103.71.39.235,India,ticketing_portal,certificate,5.51,logout > api_call > logout > logout,linux-39-3a:be:54:3f:ee:7b,normal,none,evt_000150
e_00096,edge_device,2026-01-02 00:55:00,103.220.197.117,India,source_repo,certificate,5.1,read_sensor > logout > telemetry_push > heartbeat > read_sensor > connect,linux-27-f2:27:06:6c:66:9e,normal,none,evt_000151
u_00109,user,2026-01-02 01:01:00,51.3.212.11,United Kingdom,ticketing_portal,biometric,12.55,search > login > search > read_file > login,win-82-b1:86:24:ff:71:0b,normal,none,evt_000152
s_00062,service_account,2026-01-02 01:08:00,34.67.242.78,United States,ticketing_portal,biometric,3.44,api_call > api_call > write_log > logout > logout,android-55-ef:6e:23:09:f0:f5,normal,none,evt_000153
s_00195,service_account,2026-01-02 01:09:00,88.32.204.226,Germany,payment_service,token,11.84,logout > auth > write_log,linux-36-d5:0f:78:5e:8b:41,normal,none,evt_000154
s_00221,service_account,2026-01-02 01:09:00,34.2.233.165,United States,payment_service,certificate,11.82,auth > logout > write_log,linux-11-ce:82:50:81:00:6f,normal,none,evt_000155
s_00243,service_account,2026-01-02 01:16:00,103.9.193.160,India,source_repo,certificate,6.26,api_call > logout > auth > read_config > write_log > api_call,android-50-bd:39:fd:ce:d8:14,normal,none,evt_000156
e_00044,edge_device,2026-01-02 01:23:00,103.60.131.244,India,vpn_gateway,token,8.03,logout > connect > read_sensor > connect > heartbeat,win-34-90:55:7c:2c:bb:50,normal,none,evt_000157
e_00104,edge_device,2026-01-02 01:39:00,103.90.205.94,India,vpn_gateway,certificate,3.23,connect > logout > heartbeat,win-60-be:8d:62:d4:5e:b5,normal,none,evt_000158
e_00074,edge_device,2026-01-02 01:47:00,103.129.73.186,India,api_gateway,token,8.4,connect > heartbeat > connect > connect,ios-67-61:69:84:16:bd:a7,normal,none,evt_000159
e_00097,edge_device,2026-01-02 01:51:00,88.7.206.214,Germany,iot_hub,token,6.09,logout > heartbeat > heartbeat > read_sensor > telemetry_push > logout,win-69-73:1c:b5:d5:93:2d,normal,none,evt_000160
e_00150,edge_device,2026-01-02 01:51:00,88.33.196.55,Germany,vpn_gateway,token,12.28,read_sensor > read_sensor > connect > connect > connect > logout,linux-14-73:59:d1:dd:c0:07,normal,none,evt_000161
s_00200,service_account,2026-01-02 01:53:00,34.90.254.182,United States,database,token,3.62,write_log > logout > read_config,ios-90-01:f4:ba:fc:f2:50,normal,none,evt_000162
s_00223,service_account,2026-01-02 02:25:00,34.224.173.148,United States,database,token,19.47,login > auth > list_resources > escalate > read_file > download,ios-70-1d:bf:3f:84:ad:9a,anomaly,lateral_movement,evt_000163
u_00018,user,2026-01-02 02:26:00,103.114.198.112,India,ticketing_portal,biometric,12.36,read_file > search > download > login,ios-86-cd:06:b7:15:bd:d3,normal,none,evt_000164
e_00096,edge_device,2026-01-02 02:33:00,103.117.175.45,India,vpn_gateway,certificate,4.73,heartbeat > telemetry_push > telemetry_push,linux-27-f2:27:06:6c:66:9e,normal,none,evt_000165
s_00134,service_account,2026-01-02 02:34:00,34.186.124.139,United States,database,token,11.35,write_log > auth > logout,win-26-2d:3b:77:57:64:b8,normal,none,evt_000166
e_00084,edge_device,2026-01-02 02:38:00,88.72.233.132,Germany,iot_hub,biometric,10.11,connect > read_sensor > read_sensor > read_sensor,linux-43-1e:28:ea:00:52:ea,normal,none,evt_000167
e_00237,edge_device,2026-01-02 02:49:00,103.161.136.58,India,vpn_gateway,token,8.15,read_sensor > logout > heartbeat,android-69-69:6d:2a:41:bd:d7,normal,none,evt_000168
s_00195,service_account,2026-01-02 02:51:00,88.40.90.56,Germany,api_gateway,token,8.34,write_log > api_call > api_call > logout > read_config > write_log,linux-36-d5:0f:78:5e:8b:41,normal,none,evt_000169
e_00181,edge_device,2026-01-02 02:53:00,103.203.213.63,India,iot_hub,certificate,6.44,read_sensor > heartbeat > telemetry_push > heartbeat,win-27-07:67:64:90:33:b6,normal,none,evt_000170
u_00109,user,2026-01-02 03:14:00,51.99.13.80,United Kingdom,fileshare,biometric,11.87,download > login > read_file,win-82-b1:86:24:ff:71:0b,normal,none,evt_000171
e_00181,edge_device,2026-01-02 03:16:00,103.78.46.163,India,iot_hub,certificate,10.32,telemetry_push > connect > logout > logout,win-27-07:67:64:90:33:b6,normal,none,evt_000172
u_00035,user,2026-01-02 03:16:00,51.190.198.63,United Kingdom,iot_hub,biometric,12.69,download > search > read_file > download > search,ios-98-06:aa:22:a6:9f:17,normal,none,evt_000173
s_00076,service_account,2026-01-02 03:17:00,34.157.43.116,United States,ticketing_portal,certificate,8.23,logout > api_call > read_config > write_log,ios-10-9a:93:ef:81:77:11,normal,none,evt_000174
u_00125,user,2026-01-02 03:21:00,45.34.229.116,Singapore,vpn_gateway,token,12.59,download > logout > logout > download > read_file,android-96-0a:3c:90:0c:5a:27,normal,none,evt_000175
s_00102,service_account,2026-01-02 03:21:00,34.225.245.185,United States,api_gateway,certificate,1.34,logout > logout > api_call,linux-46-38:a0:35:a6:c0:f6,normal,none,evt_000176
u_00215,user,2026-01-02 03:28:00,51.60.145.187,United Kingdom,ticketing_portal,token,10.26,logout > read_file > login > download > search,linux-40-ba:72:d6:dd:09:b9,normal,none,evt_000177
s_00120,service_account,2026-01-02 03:39:00,34.43.78.228,United States,ticketing_portal,token,2.86,auth > logout > api_call > logout > api_call > write_log,win-42-fe:7a:f5:a9:0a:34,normal,none,evt_000178
e_00181,edge_device,2026-01-02 03:41:00,103.117.72.157,India,api_gateway,certificate,9.47,telemetry_push > heartbeat > telemetry_push > read_sensor > connect > heartbeat,win-27-07:67:64:90:33:b6,normal,none,evt_000179
e_00009,edge_device,2026-01-02 03:44:00,103.63.222.95,India,api_gateway,certificate,4.03,read_sensor > connect > read_sensor > heartbeat > telemetry_push,linux-90-20:74:b4:33:b8:4e,normal,none,evt_000180
s_00200,service_account,2026-01-02 03:54:00,34.58.169.253,United States,source_repo,token,7.71,read_config > api_call > auth,ios-90-01:f4:ba:fc:f2:50,normal,none,evt_000181
u_00171,user,2026-01-02 03:56:00,51.137.178.24,United Kingdom,ticketing_portal,biometric,7.66,download > download > search,ios-74-2e:d9:86:78:b9:82,normal,none,evt_000182
s_00188,service_account,2026-01-02 04:06:00,34.203.55.15,United States,database,certificate,9.05,api_call > read_config > auth > auth,linux-85-0a:a8:72:76:43:f8,normal,none,evt_000183
u_00119,user,2026-01-02 04:13:00,103.0.52.66,India,ticketing_portal,token,8.65,search > download > download > read_file > login,ios-94-32:67:39:cf:6a:f9,normal,none,evt_000184
s_00165,service_account,2026-01-02 04:22:00,34.61.24.241,United States,database,token,6.84,write_log > logout > auth > logout > api_call,ios-71-10:02:0e:ec:94:ce,normal,none,evt_000185
u_00063,user,2026-01-02 04:40:00,103.119.246.42,India,vpn_gateway,biometric,10.2,login > logout > logout,linux-85-1c:a2:62:c7:0f:e5,normal,none,evt_000186
u_00130,user,2026-01-02 04:57:00,51.221.15.73,United Kingdom,vpn_gateway,token,17.25,login > search > download,ios-78-a1:4d:59:6f:a9:c7,normal,none,evt_000187
s_00143,service_account,2026-01-02 05:09:00,103.226.97.155,India,mailbox,password,2.14,login > auth > list_resources > escalate > read_file > download,win-31-4a:31:cb:36:e8:89,anomaly,credential_stuffing,evt_000188
u_00183,user,2026-01-02 05:11:00,88.88.54.59,Germany,ticketing_portal,biometric,10.81,download > login > login,ios-36-ce:e8:ef:39:9b:26,normal,none,evt_000189
e_00179,edge_device,2026-01-02 05:34:00,103.70.62.247,India,api_gateway,certificate,5.79,logout > logout > read_sensor > logout,win-97-4a:79:04:21:35:0d,normal,none,evt_000190
u_00244,user,2026-01-02 05:34:00,45.28.1.27,Singapore,vpn_gateway,token,8.77,login > download > search,linux-63-9b:1e:47:3e:a3:54,normal,none,evt_000191
u_00023,user,2026-01-02 05:55:00,43.28.194.83,Japan,api_gateway,password,9.1,search > login > read_file > search > download > login,linux-62-84:ae:cd:64:d4:51,normal,none,evt_000192
u_00204,user,2026-01-02 05:58:00,45.169.53.7,Singapore,fileshare,token,11.96,search > read_file > download > read_file,ios-10-b9:00:10:fd:dc:b5,normal,none,evt_000193
u_00045,user,2026-01-02 05:59:00,45.30.220.242,Singapore,source_repo,password,3.73,logout > logout > download > read_file > read_file,ios-55-5d:80:f5:13:fe:73,normal,none,evt_000194
u_00082,user,2026-01-02 06:03:00,103.48.109.162,India,fileshare,token,8.05,login > login > login > search > download > login,android-57-87:b8:3f:55:3e:4b,normal,none,evt_000195
u_00204,user,2026-01-02 06:04:00,45.193.117.74,Singapore,fileshare,token,11.52,logout > read_file > download > login,ios-10-b9:00:10:fd:dc:b5,normal,none,evt_000196
u_00140,user,2026-01-02 06:14:00,51.196.139.249,United Kingdom,mailbox,password,15.27,search > login > search > read_file > login,android-79-9b:c5:94:60:bc:d5,normal,none,evt_000197
u_00208,user,2026-01-02 06:29:00,103.250.239.14,India,source_repo,password,12.94,download > logout > search,win-16-d9:97:57:c1:d8:5b,normal,none,evt_000198
s_00219,service_account,2026-01-02 06:31:00,34.109.239.124,United States,ticketing_portal,token,3.95,logout > auth > auth,linux-84-5c:25:05:3a:ea:8c,normal,none,evt_000199
u_00128,user,2026-01-02 06:40:00,51.75.125.62,United Kingdom,ticketing_portal,biometric,9.24,login > search > search > download > logout,win-57-85:08:82:ef:6f:46,normal,none,evt_000200
u_00125,user,2026-01-02 06:56:00,45.35.87.172,Singapore,mailbox,token,14.38,download > read_file > logout,android-96-0a:3c:90:0c:5a:27,normal,none,evt_000201
u_00152,user,2026-01-02 06:59:00,45.177.251.54,Singapore,mailbox,biometric,15.51,search > read_file > download,ios-20-73:0f:a3:4f:33:04,normal,none,evt_000202
u_00135,user,2026-01-02 07:12:00,103.1.38.23,India,mailbox,password,6.0,logout > read_file > login,android-31-8a:c3:0f:ee:5d:7f,normal,none,evt_000203
u_00139,user,2026-01-02 07:13:00,103.31.171.46,India,mailbox,password,2.41,login > auth > list_resources > escalate > read_file > download,android-91-e9:c4:23:4c:ad:ff,anomaly,credential_stuffing,evt_000204
u_00101,user,2026-01-02 07:19:00,45.146.38.31,Singapore,vpn_gateway,password,6.53,download > search > download > download,linux-83-8d:89:74:d1:0b:17,normal,none,evt_000205
u_00205,user,2026-01-02 07:24:00,51.33.213.241,United Kingdom,fileshare,token,13.66,login > read_file > login > download > read_file > logout,linux-80-e2:7d:07:80:e3:fd,normal,none,evt_000206
u_00125,user,2026-01-02 07:29:00,45.36.96.201,Singapore,vpn_gateway,token,13.93,read_file > search > read_file > logout > login > logout,android-96-0a:3c:90:0c:5a:27,normal,none,evt_000207
e_00107,edge_device,2026-01-02 07:31:00,103.20.81.96,India,api_gateway,certificate,4.71,connect > heartbeat > logout > logout,win-29-e4:19:6a:34:1a:6c,normal,none,evt_000208
u_00106,user,2026-01-02 07:33:00,45.132.139.138,Singapore,mailbox,password,13.98,search > logout > logout > download > read_file,android-67-c7:2c:d6:e3:18:78,normal,none,evt_000209
u_00117,user,2026-01-02 07:38:00,43.196.195.235,Japan,fileshare,token,5.52,logout > download > search > read_file,win-47-20:1e:e1:cb:38:d6,normal,none,evt_000210
s_00022,service_account,2026-01-02 07:44:00,34.104.104.186,United States,api_gateway,certificate,12.97,read_config > write_log > auth > read_config,win-38-4f:ec:24:ea:eb:99,normal,none,evt_000211
e_00184,edge_device,2026-01-02 07:45:00,88.31.137.31,Germany,vpn_gateway,token,6.72,read_sensor > read_sensor > connect > logout > heartbeat > telemetry_push,ios-49-9c:59:03:12:ed:9a,normal,none,evt_000212
u_00034,user,2026-01-02 08:09:00,45.251.244.24,Singapore,ticketing_portal,password,4.14,read_file > logout > read_file,android-96-75:50:71:03:4d:83,normal,none,evt_000213
u_00077,user,2026-01-02 08:10:00,103.1.42.247,India,fileshare,biometric,12.4,read_file > logout > download > read_file,ios-31-32:19:79:c0:95:e1,normal,none,evt_000214
u_00180,user,2026-01-02 08:13:00,51.149.98.23,United Kingdom,api_gateway,biometric,8.85,logout > logout > search,ios-96-42:e1:81:b9:dc:29,normal,none,evt_000215
u_00176,user,2026-01-02 08:19:00,45.46.221.134,Singapore,ticketing_portal,token,4.22,logout > login > login > login > download > logout,linux-11-73:3f:55:74:52:64,normal,none,evt_000216
u_00174,user,2026-01-02 08:25:00,45.114.81.53,Singapore,source_repo,password,9.13,logout > read_file > search > logout > read_file > download,android-38-d7:09:72:cd:f3:40,normal,none,evt_000217
u_00072,user,2026-01-02 08:27:00,103.81.117.249,India,ticketing_portal,biometric,13.91,download > search > search,android-60-44:c2:b7:fb:26:6b,normal,none,evt_000218
u_00111,user,2026-01-02 08:40:00,45.98.192.31,Singapore,api_gateway,biometric,7.62,download > search > download > search,ios-41-aa:68:70:6e:cc:a2,normal,none,evt_000219
u_00204,user,2026-01-02 08:45:00,45.161.222.167,Singapore,vpn_gateway,token,12.01,login > search > search > logout,ios-10-b9:00:10:fd:dc:b5,normal,none,evt_000220
u_00100,user,2026-01-02 08:51:00,103.169.152.113,India,vpn_gateway,password,13.63,download > download > login,win-34-11:82:0d:3a:00:16,normal,none,evt_000221
u_00010,user,2026-01-02 08:51:00,45.121.106.228,Singapore,ticketing_portal,password,14.81,logout > search > search > search > logout > download,ios-18-a6:a0:15:c1:6a:c9,normal,none,evt_000222
u_00211,user,2026-01-02 08:53:00,103.112.193.90,India,mailbox,biometric,15.64,login > logout > download,android-23-e6:ed:b9:1b:11:0e,normal,none,evt_000223
u_00176,user,2026-01-02 08:54:00,43.245.97.197,Japan,fileshare,token,7.36,logout > download > logout > download > logout > download,linux-11-73:3f:55:74:52:64,normal,none,evt_000224
u_00053,user,2026-01-02 09:02:00,45.185.185.223,Singapore,fileshare,password,13.95,download > download > download,linux-96-bf:a3:58:01:1f:4c,normal,none,evt_000225
u_00138,user,2026-01-02 09:04:00,51.245.116.21,United Kingdom,source_repo,certificate,12.63,read_file > logout > read_file > logout,ios-36-37:2b:39:31:bf:0e,normal,none,evt_000226
u_00128,user,2026-01-02 09:08:00,51.85.220.125,United Kingdom,source_repo,biometric,6.84,download > logout > download > read_file,win-57-85:08:82:ef:6f:46,normal,none,evt_000227
u_00082,user,2026-01-02 09:45:00,43.226.93.217,Japan,source_repo,token,12.29,search > download > login > logout > read_file > read_file,android-57-87:b8:3f:55:3e:4b,normal,none,evt_000228
u_00089,user,2026-01-02 09:49:00,51.62.199.157,United Kingdom,fileshare,token,19.51,search > logout > search > search > logout > logout,linux-45-e4:8f:26:b8:96:82,normal,none,evt_000229
u_00004,user,2026-01-02 09:55:00,51.157.186.210,United Kingdom,ticketing_portal,password,14.39,login > download > download > download > login > search,android-80-c7:aa:78:b4:46:c7,normal,none,evt_000230
u_00147,user,2026-01-02 09:55:00,103.53.120.199,India,source_repo,biometric,9.19,download > search > login > logout > read_file > download,android-81-3f:c6:bc:4a:ad:40,normal,none,evt_000231
u_00025,user,2026-01-02 09:59:00,103.209.183.96,India,source_repo,biometric,13.71,logout > download > search > download,android-31-fa:52:cd:94:c7:a0,normal,none,evt_000232
u_00099,user,2026-01-02 10:00:00,103.151.139.188,India,fileshare,biometric,6.66,download > login > logout > login > download,android-83-ef:6a:65:52:3c:bf,normal,none,evt_000233
u_00089,user,2026-01-02 10:13:00,51.136.190.68,United Kingdom,mailbox,token,17.5,download > search > download > login > download > read_file,linux-45-e4:8f:26:b8:96:82,normal,none,evt_000234
u_00072,user,2026-01-02 10:14:00,103.70.107.151,India,ticketing_portal,biometric,16.2,login > search > login,android-60-44:c2:b7:fb:26:6b,normal,none,evt_000235
u_00113,user,2026-01-02 10:25:00,103.253.235.146,India,vpn_gateway,biometric,11.65,login > search > login > search > login > read_file,ios-57-41:86:d3:f8:ed:2e,normal,none,evt_000236
u_00196,user,2026-01-02 10:37:00,51.6.122.32,United Kingdom,fileshare,biometric,11.46,search > search > logout > download > read_file > download,ios-11-60:4a:96:44:f7:4c,normal,none,evt_000237
u_00008,user,2026-01-02 10:41:00,103.79.156.22,India,vpn_gateway,token,8.73,search > search > read_file > download > read_file,linux-20-56:f6:5d:e8:7e:b3,normal,none,evt_000238
u_00064,user,2026-01-02 10:44:00,51.77.236.203,United Kingdom,fileshare,password,10.52,search > logout > download > search > login,win-10-1c:82:46:7d:07:55,normal,none,evt_000239
u_00220,user,2026-01-02 10:50:00,45.142.80.224,Singapore,source_repo,token,12.47,search > login > download > logout,win-14-e7:f2:d4:41:a1:89,normal,none,evt_000240
u_00130,user,2026-01-02 10:57:00,51.33.220.65,United Kingdom,source_repo,token,20.76,read_file > search > search > search > login > search,ios-78-a1:4d:59:6f:a9:c7,normal,none,evt_000241
u_00078,user,2026-01-02 10:59:00,51.253.25.228,United Kingdom,mailbox,password,8.32,download > search > search > search > login > search,win-17-f5:3e:a7:ac:7e:e2,normal,none,evt_000242
u_00176,user,2026-01-02 11:01:00,45.168.24.17,Singapore,ticketing_portal,token,10.18,logout > login > login > search,linux-11-73:3f:55:74:52:64,normal,none,evt_000243
s_00022,service_account,2026-01-02 11:04:00,34.95.183.178,United States,fileshare,token,11.81,auth > logout > write_log,win-38-4f:ec:24:ea:eb:99,normal,none,evt_000244
u_00087,user,2026-01-02 11:05:00,51.126.146.28,United Kingdom,source_repo,token,12.32,read_file > login > logout,win-92-a5:51:69:b9:b8:76,normal,none,evt_000245
